KIRLOSIND,2024-08-16,5660,5893.8,5469.95,5831.55,18754
KPRMILL,2024-08-16,883.9,888,854,857.7,150011
LICMFGOLD,2024-08-16,6424.95,6435,6381.05,6428.5,190
MANORAMA,2024-08-16,771,820,770,814.5,103351
MAZDOCK,2024-08-16,5100,5140,4946.85,4974.95,2074024
PANACEABIO,2024-08-16,166,169.2,163.3,164.87,813840
SILLYMONKS,2024-08-16,20.63,21.83,20.15,21.59,7192
AAATECH,2024-08-16,116.1,119.9,113.1,117.16,56396
GREENLAM,2024-08-16,579.95,589.95,572.35,579.6,19606
OBCL,2024-08-16,58.5,58.7,56.2,57.03,132710
SHREECEM,2024-08-16,24375,24700.05,24279.75,24642.85,39023
WORTH,2024-08-16,135.7,135.7,130.38,132.89,65223
ABCAPITAL,2024-08-16,205,216.98,205,216.09,10587128
ADORWELD,2024-08-16,1296.75,1307.95,1283,1291.05,10876
CCL,2024-08-16,666,698,666,683.65,811262
EBBETF0430,2024-08-16,1434.6,1434.6,1365.15,1388.28,9545
ELDEHSG,2024-08-16,914.7,944.4,914.7,931.5,1048
FOSECOIND,2024-08-16,4880.75,5043.85,4830.75,4889.35,2652
KEC,2024-08-16,815,823.35,810.5,817.1,298225
LUMAXTECH,2024-08-16,532.7,532.7,513.95,519.7,84033
RAJRATAN,2024-08-16,573,583,573,580.85,14973
SAMMAANCAP,2024-08-16,154.4,157.25,153,153.34,3251237
SBICARD,2024-08-16,692.95,700,690.4,698.65,815771
BAJFINANCE,2024-08-16,6505,6600,6425,6590.9,753419
GOKUL,2024-08-16,44,44.69,43.5,44.14,139762
POWERINDIA,2024-08-16,11150,11860,11145,11828.7,35705
MARINE,2024-08-16,263.6,280,260.2,265.9,569896
MRF,2024-08-16,137250,137678.3,134622.05,136087.2,9943
VINYLINDIA,2024-08-16,374.4,423,373.55,408.25,221207
BBNPPGOLD,2024-08-16,69.75,69.75,69,69.7,533
NIFTYBETF,2024-08-16,249.7,249.7,243.53,247.84,2967
LAL,2024-08-16,24.09,24.94,23.6,23.7,99491
MAHASTEEL,2024-08-16,120.3,123.5,114,119.39,116509
PRICOLLTD,2024-08-16,505,520,502.05,511.8,333546
PYRAMID,2024-08-16,174.35,174.95,172,174.14,50401
STANLEY,2024-08-16,528,534.4,517.95,524.25,237784
BRIGADE,2024-08-16,1144.05,1162.45,1115,1152.35,1130217
CARBORUNIV,2024-08-16,1568,1608.9,1565.05,1577.8,139700
INDOAMIN,2024-08-16,165.75,168.14,161.02,161.85,291044
COCHINSHIP,2024-08-16,2240,2260,2185.5,2198.45,1189881
GODIGIT,2024-08-16,351.15,359.8,348.2,349.85,340742
GPIL,2024-08-16,970,1002.65,962.05,988.6,466243
JOCIL,2024-08-16,209.33,215.08,209.1,211.49,20873
PARASPETRO,2024-08-16,3.6,3.6,3.55,3.55,70941
PODDARMENT,2024-08-16,399.9,401.6,387,390.5,7858
SHAH,2024-08-16,6,6.08,5.66,5.72,2212511
STOVEKRAFT,2024-08-16,722.05,739,712.35,730.75,299799
SUNDARMHLD,2024-08-16,284.85,284.85,278.05,282.85,46702
GPTHEALTH,2024-08-16,175,177,169.61,170.53,223746
SEJALLTD,2024-08-16,304.15,327.9,304.15,321.6,2734
ANIKINDS,2024-08-16,67.65,70.75,66,66.49,16233
INSPIRISYS,2024-08-16,140.55,154.69,140.5,153.32,14265
KICL,2024-08-16,5684.9,5684.9,5430,5565.85,1152
MOGSEC,2024-08-16,56.58,57.32,56.58,56.9,1619
SABEVENTS,2024-08-16,9.25,9.43,9.2,9.43,5188
AARVEEDEN,2024-08-16,40.9,40.9,38.52,39.96,38592
AMBIKCO,2024-08-16,1645,1667.15,1600.05,1647.05,61968
BLBLIMITED,2024-08-16,18.39,18.39,18.39,18.39,41264
CAMPUS,2024-08-16,287.3,287.35,274.95,278.55,499918
GICRE,2024-08-16,384.9,387,381.4,384.3,691786
ALPHAETF,2024-08-16,27.9,28.59,27.81,28.48,3419800
PERSISTENT,2024-08-16,4850,4938.8,4825.05,4857.15,490714
SPORTKING,2024-08-16,1274.9,1325,1258,1281.25,22110
CHOLAHLDNG,2024-08-16,1572.85,1618.3,1572.85,1591.7,391401
HPAL,2024-08-16,96.2,97.8,95.48,95.77,125495
JAICORPLTD,2024-08-16,351,353.9,338.85,345.35,722851
KAMDHENU,2024-08-16,486.9,493,480.35,486.5,136393
RELCHEMQ,2024-08-16,225.4,231.99,224.01,227.88,12087
TCIFINANCE,2024-08-16,12.3,12.54,12.3,12.54,12161
RUBYMILLS,2024-08-16,235,247.48,235,243.11,67833
AMRUTANJAN,2024-08-16,735,754.75,730,750.4,47184
CYIENTDLM,2024-08-16,778,793,773.1,784.85,99494
ELECTCAST,2024-08-16,203,204.12,197.85,200.98,1066163
MHRIL,2024-08-16,405,419.95,395,398.3,489084
MODISONLTD,2024-08-16,152.95,155.85,148.01,149.05,78051
MSPL,2024-08-16,33.99,33.99,32.6,33.76,903410
PFS,2024-08-16,54.79,55.09,53.95,54.51,1506365
V2RETAIL,2024-08-16,985,985,943.1,951.65,18978
ADANIPOWER,2024-08-16,683,700,671,697.4,16281420
AMIORG,2024-08-16,1232,1265.5,1216,1258.05,120333
HARSHA,2024-08-16,515,550,515,536.3,253749
KRONOX,2024-08-16,141,143.65,138.14,141.58,119579
LAXMIMACH,2024-08-16,14875.1,15100,14800,15012.5,2765
SPCENET,2024-08-16,25,25.5,24.65,24.76,1136333
STYLAMIND,2024-08-16,1889.5,1919.4,1866.15,1911.05,19341
SBGLP,2024-08-16,129.97,131.99,127.24,128.78,335255
ZODIAC,2024-08-16,730.5,730.5,730.5,730.5,7443
INFY,2024-08-16,1850,1861.85,1829.5,1858.95,7335657
KCPSUGIND,2024-08-16,47.38,48.12,46.35,47.23,496774
MAXESTATES,2024-08-16,578.8,584,558.6,570.05,148792
PFIZER,2024-08-16,5760.05,5948.3,5760.05,5850.95,31119
SGL,2024-08-16,19.95,19.95,19,19.03,34349
AIRAN,2024-08-16,40.4,40.4,36.55,40.4,656942
IDFNIFTYET,2024-08-16,260,267.61,260,266.39,1467
DBSTOCKBRO,2024-08-16,49.85,49.85,45.4,47.64,17849
GSFC,2024-08-16,225.25,226.18,222.21,223.22,797622
KRYSTAL,2024-08-16,725,729.45,715,720.2,17024
SETFNN50,2024-08-16,776.25,776.25,759.1,767.73,38215
SONATSOFTW,2024-08-16,614.9,621.95,608.5,615.65,802315
TVSSRICHAK,2024-08-16,4349.95,4428.95,4296.7,4400.4,11126
AKI,2024-08-16,22.32,22.75,21.92,22.59,133621
CRISIL,2024-08-16,4440,4522,4440,4507.05,33076
DIXON,2024-08-16,12087,12423.6,12025.2,12374.9,595362
NARMADA,2024-08-16,20.86,20.86,20.86,20.86,4182
NCLIND,2024-08-16,218,219.45,215.99,217.91,97549
OSWALGREEN,2024-08-16,46,46.1,42.5,43.96,1866398
PARKHOTELS,2024-08-16,174.15,176.77,172.72,174.1,242409
SUPERSPIN,2024-08-16,8.84,8.84,8.31,8.53,87513
CALSOFT,2024-08-16,18.99,19.18,18.27,18.9,58155
RICOAUTO,2024-08-16,119.8,119.8,116.5,119.02,671178
STLTECH,2024-08-16,135,136,132.61,133.21,1609081
TOUCHWOOD,2024-08-16,190,202.06,179,182.62,445628
ARCHIES,2024-08-16,25.21,26.5,25.21,25.91,66091
DELTAMAGNT,2024-08-16,88.26,89.39,84.1,86.2,7316
GANESHBE,2024-08-16,158.65,158.65,156,156.71,113477
LGHL,2024-08-16,263.3,263.3,250,260,341
PSPPROJECT,2024-08-16,678.65,685.8,670.25,675.4,68862
SPECIALITY,2024-08-16,172,174.2,167.41,170.35,66624
ADVANIHOTR,2024-08-16,76,80.8,74.5,79.28,740722
MIDQ50ADD,2024-08-16,250.52,253.2,250.52,253.04,1241
HMVL,2024-08-16,94.7,94.7,90.35,92.13,21126
IDFCFIRSTB,2024-08-16,71.5,72.1,70.9,71.96,26680020
INDOSTAR,2024-08-16,236.1,244.1,236,238.95,285144
JUBLPHARMA,2024-08-16,864,886,844.1,853.9,450013
LEXUS,2024-08-16,42.18,42.49,41.24,41.29,11670
SMSLIFE,2024-08-16,1324,1324,1271,1306.05,3472
NYKAA,2024-08-16,191.4,195.8,184.13,193.9,13349141
LIQUID,2024-08-16,999.99,1000,999.99,999.99,188035
CONTROLPR,2024-08-16,798,806.25,796,797.65,24203
MANGCHEFER,2024-08-16,135.5,135.98,132.79,133.7,192812
NIF100BEES,2024-08-16,267.38,269.46,264.73,267.88,108425
PTCIL,2024-08-16,14300,14387.6,13790.5,14064.05,5438
RUBFILA,2024-08-16,94.93,94.93,91.5,92.57,114745
BEPL,2024-08-16,139.7,143.87,139.31,142.84,1246693
DYNPRO,2024-08-16,377,377,351.2,372.3,13546
GUJRAFFIA,2024-08-16,50.25,50.29,48.01,49.27,17549
LODHA,2024-08-16,1289.8,1322.3,1268.4,1296.2,692107
RAMAPHO,2024-08-16,187,191,184.82,186.79,11226
NIACL,2024-08-16,240,241.45,236.6,238.2,1236519
AAREYDRUGS,2024-08-16,59.02,63.66,57.14,63.52,551421
GHCLTEXTIL,2024-08-16,106.9,106.9,103,104.07,484704
IFBAGRO,2024-08-16,583.2,583.2,583.2,583.2,4738
INDIAMART,2024-08-16,2681,2779.85,2676.3,2748.7,203254
KMSUGAR,2024-08-16,38.11,38.8,37.35,37.63,66089
RAMASTEEL,2024-08-16,10.51,10.73,10.5,10.56,8477248
SHARDACROP,2024-08-16,562.75,573.65,560.05,568.25,105970
TATACHEM,2024-08-16,1022.05,1044.9,1022.05,1042.35,461190
VIPCLOTHNG,2024-08-16,42.5,44.73,42.5,44.73,76684
HINDMOTORS,2024-08-16,31.4,32.44,29.5,29.56,1119930
HONASA,2024-08-16,477,477,458.35,464.45,434507
JINDALSAW,2024-08-16,623.4,630.5,618.5,628.85,607223
LTF,2024-08-16,160,164.85,159.5,164.29,4338449
SIKKO,2024-08-16,110,114,109,111.13,28284
SUNCLAY,2024-08-16,1743.85,1745.85,1684.5,1691.95,6938
DHANUKA,2024-08-16,1799,1813.9,1783.1,1788.5,33517
IRB,2024-08-16,63,63.25,62.57,62.84,12208369
LTFOODS,2024-08-16,315.65,332.5,315,330.45,2260791
SHAREINDIA,2024-08-16,288.95,290.8,281.3,289.5,611983
SINTERCOM,2024-08-16,134.95,134.95,128.21,129.05,83651
GTECJAINX,2024-08-16,65,65,64.6,65,3282
KTKBANK,2024-08-16,217.37,219.9,214.9,215.14,2653088
MARKSANS,2024-08-16,215.1,219.5,207.33,209.01,5686433
PRECWIRE,2024-08-16,150.04,150.04,147.25,147.8,340530
QUESS,2024-08-16,691.6,707.25,691.6,698.4,240716
SHK,2024-08-16,216.5,220,209.8,212.68,2206651
STAR,2024-08-16,1236,1324,1226.4,1312.85,956727
THOMASCOTT,2024-08-16,254.1,258.05,252.85,258.05,3982
VSTIND,2024-08-16,4178,4210,4114.95,4127.25,78807
ZAGGLE,2024-08-16,356.1,389.9,356.05,375,5365321
CUB,2024-08-16,162,164.96,162,164.56,1257008
DISHTV,2024-08-16,14.7,14.73,14.41,14.51,5627548
KIRLPNU,2024-08-16,1272,1358.4,1258.5,1349.6,202620
MARATHON,2024-08-16,567,577.55,561.2,562.85,42722
MUTHOOTMF,2024-08-16,217.8,218.99,212.21,214.94,445085
BHANDARI,2024-08-16,7.3,7.3,6.5,6.73,2021587
BOSCHLTD,2024-08-16,31445.95,32048.4,31085,31940.6,25740
DREDGECORP,2024-08-16,930,950,909,940.1,35439
GMRP&UI,2024-08-16,103,104.45,100,104.45,1970648
IOC,2024-08-16,165.25,167.45,164.85,167.17,10622879
JKPAPER,2024-08-16,487,492.9,477.5,481.8,582142
KPITTECH,2024-08-16,1800,1855.95,1793.7,1815.4,1030355
MALLCOM,2024-08-16,1350,1377,1318.75,1371.7,4373
EVINDIA,2024-08-16,32.74,32.94,32.37,32.89,507880
ORIENTCER,2024-08-16,48,48.85,47,47.97,172489
PALASHSECU,2024-08-16,132.96,133,129,130.2,1521
PONNIERODE,2024-08-16,510.95,513.95,500,509.85,30892
YATHARTH,2024-08-16,457.5,460.35,447.05,459.8,191747
BSHSL,2024-08-16,192.65,194,187.45,190.09,41842
BSE,2024-08-16,2573,2677,2542.55,2645.95,1287709
GENESYS,2024-08-16,670,720.95,654.05,711.75,721174
MAGADSUGAR,2024-08-16,730,754.95,730,741.25,13570
RGL,2024-08-16,93,94.9,91.1,92.47,127464
SECMARK,2024-08-16,100.4,101.75,94.01,98.58,1183
CUMMINSIND,2024-08-16,3730,3770.3,3683.55,3761.4,419710
EASEMYTRIP,2024-08-16,39.47,39.55,38.9,39.16,4424932
FIVESTAR,2024-08-16,700,713.65,697.85,710.75,233456
GICHSGFIN,2024-08-16,232.45,234.8,230.1,234.15,157252
GLOSTERLTD,2024-08-16,779.9,779.9,758.05,761.65,2127
JSWENERGY,2024-08-16,660.1,667.3,649.3,665.05,1244705
NAHARSPING,2024-08-16,318.5,320.1,314.75,317.4,51469
PIGL,2024-08-16,139.98,139.98,139.98,139.98,9121
PRESTIGE,2024-08-16,1805,1844.9,1790.5,1817.25,981320
ZYDUSLIFE,2024-08-16,1183,1194.9,1168.15,1187.55,2682837
BALPHARMA,2024-08-16,113,115.5,112.87,114.42,23037
CAREERP,2024-08-16,499,503.85,483,499.65,12842
OILIETF,2024-08-16,13.24,13.24,12.89,13.02,365181
PRAJIND,2024-08-16,708.7,724.95,696.9,711.85,600214
UCAL,2024-08-16,165.69,166.93,163.03,164.75,16200
MPSLTD,2024-08-16,2139.95,2300,2126,2251.15,74347
PIXTRANS,2024-08-16,1538.9,1590,1515.05,1546.65,32477
TCNSBRANDS,2024-08-16,545.65,568.5,545.65,565.45,44081
GOLDTECH,2024-08-16,120.95,123.38,119.21,120.21,51948
HATHWAY,2024-08-16,21,21.16,20.62,20.77,5806560
VIJAYA,2024-08-16,828.9,838.45,808.6,819.8,78940
CDSL,2024-08-16,2588,2812,2580.35,2788.15,6376190
GODFRYPHLP,2024-08-16,4366,4629,4366,4535.5,237001
POKARNA,2024-08-16,899,939,880,916.5,857193
PHOENIXLTD,2024-08-16,3381.9,3410.6,3347.35,3374.7,163509
3MINDIA,2024-08-16,36199.95,36600,35454.25,35680.05,6896
BSLSENETFG,2024-08-16,79.82,79.85,78.25,79.35,1829
FINIETF,2024-08-16,24.74,25.34,24.74,25.26,69121
MCLEODRUSS,2024-08-16,26.9,26.9,26.14,26.29,149021
ALPSINDUS,2024-08-16,4.13,4.13,3.9,3.96,325683
APCOTEXIND,2024-08-16,421.9,429.85,417.25,419.7,38861
DIGJAMLMTD,2024-08-16,80.15,85.95,80.15,82.16,1256
HNGSNGBEES,2024-08-16,274.01,278.79,274.01,276.98,98497
RAJRILTD,2024-08-16,22.79,22.79,22.05,22.09,25166
STARPAPER,2024-08-16,238,238.06,230,232.77,17841
UNIVASTU,2024-08-16,214.6,238.25,214.6,228.14,490793
MID150CASE,2024-08-16,10.76,10.76,10.35,10.49,159725
AGIIL,2024-08-16,905,1019.55,905,1019.55,68699
AZAD,2024-08-16,1645,1660,1610,1627.2,138042
KECL,2024-08-16,209.8,217.25,203,213.99,618009
KSB,2024-08-16,921.6,930,910,915.75,62721
BANKBEES,2024-08-16,513.02,518.98,512.2,518.18,602336
RAJSREESUG,2024-08-16,71.2,72.89,70.35,71.18,92814
SURYODAY,2024-08-16,188.5,192.05,184.75,187.04,424434
UNIECOM,2024-08-16,198,201,188.5,189.6,3143956
AHLADA,2024-08-16,103.06,105.68,100.39,100.39,151007
CGCL,2024-08-16,201.7,204.68,200.49,203.19,67096
HILTON,2024-08-16,81.61,83.16,81.11,81.46,76475
LYPSAGEMS,2024-08-16,6.09,6.09,5.9,5.91,38049
NELCO,2024-08-16,890,914,872.3,907.8,156873
PKTEA,2024-08-16,412,427,412,412,394
TIRUPATIFL,2024-08-16,26.67,26.67,26.67,26.67,264205
WHIRLPOOL,2024-08-16,2059.75,2135.9,2057,2096.95,125959
CERA,2024-08-16,10044,10200,9915.2,10101.5,18135
FMGOETZE,2024-08-16,449.5,456.05,445.4,452.5,60797
PRIMESECU,2024-08-16,257.55,259.9,247,248.5,42119
PDMJEPAPER,2024-08-16,110.01,114.9,108.54,113.42,250168
YATRA,2024-08-16,129.99,131.53,127.65,128.22,178452
5PAISA,2024-08-16,485,487,476,479,45252
BHAGCHEM,2024-08-16,344.95,358.15,343,356.65,137847
SILVERADD,2024-08-16,80.01,81,79.82,80.27,87857
HLVLTD,2024-08-16,19.6,19.6,19.11,19.28,505927
NAGREEKEXP,2024-08-16,38.85,40.15,37.06,39.78,191631
PRAENG,2024-08-16,32,34.1,32,33.51,303217
SANSTAR,2024-08-16,114.83,115.3,111.5,112.41,1344126
UPL,2024-08-16,542.85,554.4,539.6,553.35,1635134
SILVERBEES,2024-08-16,79.95,80.38,79.71,80.01,5384011
ICEMAKE,2024-08-16,689.9,733,682.95,712.85,84009
METROBRAND,2024-08-16,1325.75,1356.6,1312.95,1328.6,103230
LIQUIDBEES,2024-08-16,999.99,1000.01,999.45,1000,2573434
PILANIINVS,2024-08-16,4720,4854.4,4720,4824.95,4373
QUICKHEAL,2024-08-16,577.95,595,576.95,586.1,120925
TIMETECHNO,2024-08-16,380,394.3,377.4,385.25,2322212
BORORENEW,2024-08-16,500,515.7,500,510.4,810959
EXCEL,2024-08-16,0.8,0.8,0.77,0.78,5427341
HUBTOWN,2024-08-16,260,271.59,256.14,259.69,443284
ICRA,2024-08-16,5795.95,5833.85,5756.75,5786.75,1948
SANGHIIND,2024-08-16,90.75,90.8,88.88,89.21,331800
SHOPERSTOP,2024-08-16,750.2,774.85,738.85,768.55,26552
TNPETRO,2024-08-16,92.6,94.37,92.6,93.41,145381
ABDL,2024-08-16,308,308.25,299,301.1,944799
IMPAL,2024-08-16,1230,1275,1230,1254.1,2902
JUNIPER,2024-08-16,394,396.8,386.1,389.65,83894
NDRAUTO,2024-08-16,1089.05,1140,1089.05,1100.45,13600
PITTIENG,2024-08-16,1333.9,1378.9,1316.05,1356.05,198389
SYNGENE,2024-08-16,818.2,834.6,818.2,830.95,333284
AVONMORE,2024-08-16,13.44,13.55,13.44,13.55,111359
DECCANCE,2024-08-16,641,644,631.85,641.5,14321
KOPRAN,2024-08-16,273,277,269.05,274.85,330101
NSLNISP,2024-08-16,53.5,54.18,53.3,53.8,4173538
PGHH,2024-08-16,16800,17052.4,16653.55,16984.15,7240
TREJHARA,2024-08-16,194,197.79,183,195.17,46725
BLUESTARCO,2024-08-16,1728.35,1749,1700.05,1718.65,582461
HFCL,2024-08-16,133.6,134.25,130.81,131.71,28783090
LASA,2024-08-16,25,25.84,24.8,24.98,70736
NETWEB,2024-08-16,2222.25,2334.2,2200.5,2310,176780
RAMCOIND,2024-08-16,223.95,230,219.94,224.34,119435
RPOWER,2024-08-16,30.98,31.23,29.93,31.23,31051939
RPSGVENT,2024-08-16,751.7,808.95,751.7,792.55,246370
SNOWMAN,2024-08-16,75.7,76.77,74.05,75.14,1099497
ANDHRSUGAR,2024-08-16,109.02,109.9,107.35,107.95,185152
CINEVISTA,2024-08-16,16.11,16.92,16.11,16.34,32457
CYBERTECH,2024-08-16,170.7,176.53,170.7,174.18,104462
DCI,2024-08-16,425.4,425.4,425.4,425.4,2578
FILATFASH,2024-08-16,1.44,1.44,1.34,1.35,66364297
GANGESSECU,2024-08-16,166.1,169.98,163.52,166.01,12994
GSEC10IETF,2024-08-16,238.39,238.5,234,238.09,485
MOTILALOFS,2024-08-16,607.4,628.7,603,623.15,1476847
TREL,2024-08-16,48.8,49.39,46.8,47.76,687108
VAIBHAVGBL,2024-08-16,298,317,297.95,304.85,2231860
VIRINCHI,2024-08-16,32.75,33.38,32.24,32.88,241618
APTECHT,2024-08-16,215.9,217.7,213.01,213.99,106915
CIGNITITEC,2024-08-16,1365,1369,1355,1363.6,91124
NEXT50IETF,2024-08-16,72.3,76.1,72.3,75.91,368190
IGARASHI,2024-08-16,626.9,644,624.15,639.95,126119
NACLIND,2024-08-16,61.6,61.6,59.74,60.02,246819
RITCO,2024-08-16,324.65,330,312.05,316.35,44787
TAKE,2024-08-16,19,19.14,18.7,18.91,93583
AFIL,2024-08-16,101.75,115.9,101.75,112.84,736876
BALAMINES,2024-08-16,2184.75,2184.75,2149,2174,56611
BOMDYEING,2024-08-16,214.25,216.28,211.61,213.23,1481695
CREATIVEYE,2024-08-16,5.5,5.61,5.39,5.39,20777
HERCULES,2024-08-16,592,599.85,572.85,584.65,39428
PNB,2024-08-16,112,113.55,111.9,113.04,27059803
SGIL,2024-08-16,380,383.75,362.5,378.7,42308
TCPLPACK,2024-08-16,3000,3064.6,2944.95,3029.3,4896
IDEA,2024-08-16,15.96,16,15.67,15.88,291922661
WEIZMANIND,2024-08-16,124.15,124.15,124.15,124.15,10006
EMKAY,2024-08-16,186.34,186.34,186.33,186.33,19176
HDFCNEXT50,2024-08-16,72.22,74.15,72.22,73.76,20524
KANORICHEM,2024-08-16,116.45,120.69,115.43,119.56,47666
MASKINVEST,2024-08-16,77.16,77.16,77.16,77.16,140
NAZARA,2024-08-16,926.7,970,923.5,942.8,971395
THOMASCOOK,2024-08-16,197,197,190.15,191.55,2110008
UJJIVANSFB,2024-08-16,42,42.3,41.79,41.95,8628163
YASHO,2024-08-16,1879,1879,1824,1856.45,9979
ATUL,2024-08-16,7784.9,7919.65,7701,7899.45,38005
AUBANK,2024-08-16,607,614,605.8,613.2,1265653
BANSWRAS,2024-08-16,145.5,148.09,142.42,143.82,60213
FORTIS,2024-08-16,524,539.55,524,532.8,1880922
GULFOILLUB,2024-08-16,1335.05,1350,1315.9,1342.95,150507
NAGAFERT,2024-08-16,10.25,10.54,10.15,10.42,1072546
SHARIABEES,2024-08-16,572.99,578.84,569.22,576.29,3074
PDSL,2024-08-16,553.9,568,551,561.55,66414
AHL,2024-08-16,576,597,576,589.4,452536
APOLSINHOT,2024-08-16,1461.25,1480.1,1410,1418.2,3784
GILLETTE,2024-08-16,7727.7,7979.95,7727.7,7856.1,16014
HCL-INSYS,2024-08-16,15.85,16.15,15.8,15.99,204419
NV20BEES,2024-08-16,159.8,159.8,157.2,159.51,12299
NUCLEUS,2024-08-16,1168.95,1214,1165,1203.1,39105
SYRMA,2024-08-16,415,415.1,407.3,411.3,360130
BRNL,2024-08-16,46.6,46.6,46.35,46.35,20030
FUSION,2024-08-16,294.8,295,281.2,284.85,332851
QUAL30IETF,2024-08-16,22.27,22.5,22.04,22.47,373844
KIOCL,2024-08-16,415.9,423.4,404.1,407.45,167059
NILKAMAL,2024-08-16,1838,1838.2,1820.1,1823.45,14711
ORTINLAB,2024-08-16,19.65,20.24,19.2,19.57,20147
AMJLAND,2024-08-16,50,52.13,50,51.98,35432
ITDC,2024-08-16,718.75,733.9,700,704.4,71868
INDOTHAI,2024-08-16,274,274,245.35,249.45,34662
LOVABLE,2024-08-16,144.75,157.5,144.45,149.57,207404
SILINV,2024-08-16,537.75,549.65,537.75,544.8,2379
TRACXN,2024-08-16,92.16,93.62,91.61,93.07,410500
LIQUIDETF,2024-08-16,999.99,1000.01,999.99,999.99,218254
GSLSU,2024-08-16,176.99,180.98,168.8,169.54,471808
ITI,2024-08-16,283,286.6,280.55,281.8,381517
MODTHREAD,2024-08-16,58.39,58.39,58.39,58.39,1815
BERGEPAINT,2024-08-16,550.25,551.95,537.2,549.9,1337329
BHARATRAS,2024-08-16,12172.8,13289.95,12172.8,13071.3,28883
DEVIT,2024-08-16,120,124.71,119.45,123.64,39407
NIF100IETF,2024-08-16,28.55,28.55,27.71,28.15,180700
OILCOUNTUB,2024-08-16,48.01,48.01,48.01,48.01,25208
PANAMAPET,2024-08-16,390,405.4,380.15,401.8,316048
POONAWALLA,2024-08-16,357.5,368.95,356.6,362.35,1513508
SUMEETINDS,2024-08-16,4.13,4.13,4.13,4.13,37036
ATLANTAA,2024-08-16,45.1,45.1,44.12,44.13,69560
DLF,2024-08-16,835.5,874,830.4,866.9,8826463
SILVER1,2024-08-16,82.14,82.14,80.55,81.02,85519
LATTEYS,2024-08-16,19.33,19.33,19.33,19.33,46195
NAVKARCORP,2024-08-16,136.5,138.01,132.35,135.56,496712
PSB,2024-08-16,58,58.45,57.75,58.18,1084270
ATFL,2024-08-16,857.9,870.35,850,864.1,25370
ANTGRAPHIC,2024-08-16,1.52,1.53,1.42,1.5,1602886
ADL,2024-08-16,101.8,101.8,93.4,95.99,14090
EVEREADY,2024-08-16,451,475.95,450.35,467.25,851741
HIKAL,2024-08-16,317.1,321.95,315.2,319.8,111598
BTML,2024-08-16,12.9,13.52,12.61,13.36,174490
GALAXYSURF,2024-08-16,2770,2843.5,2770,2796.95,11005
JAIPURKURT,2024-08-16,30.82,32.36,30.82,32.22,35801
OPTIEMUS,2024-08-16,495.25,499.7,481.95,491.1,348057
DIAMONDYD,2024-08-16,835,949.95,834.95,894.4,507834
MONIFTY500,2024-08-16,23.14,23.19,22.99,23.15,113103
NUVOCO,2024-08-16,334.7,335,330,332.25,100615
RELIANCE,2024-08-16,2937.3,2960.8,2916.1,2956.4,4708451
SJS,2024-08-16,987.15,1022.25,981.95,987.05,153654
UTIBANKETF,2024-08-16,52.04,52.04,50.61,51.71,292232
BHARATWIRE,2024-08-16,229.5,232.3,226.05,230.6,61855
DCM,2024-08-16,110.2,110.2,104.5,106.25,30496
GALLANTT,2024-08-16,343,354.4,342.1,342.1,38526
JINDALPOLY,2024-08-16,785,899.15,770,889.5,1463862
PIIND,2024-08-16,4390,4440,4303,4436.5,216065
RAMKY,2024-08-16,699,709,675,677,133128
SATIA,2024-08-16,117.5,118.55,116.1,118.24,128107
SHAILY,2024-08-16,910,1024,910,1005.55,349890
SMCGLOBAL,2024-08-16,143.05,150.18,141.63,145.94,602204
VIMTALABS,2024-08-16,495,501,491.25,497.3,41896
ZENTEC,2024-08-16,1665,1724,1665,1702.85,347161
LALPATHLAB,2024-08-16,3210.2,3318.7,3210.2,3300.75,227010
MCL,2024-08-16,38.2,38.2,36.61,36.75,33819
NAVNETEDUL,2024-08-16,156.4,159,153.6,158.32,347832
SOUTHWEST,2024-08-16,106.45,106.49,103.01,103.74,39561
SRM,2024-08-16,251.8,277,251.8,273.95,212902
VLSFINANCE,2024-08-16,359.1,365,355.65,360.65,117280
CHEMCON,2024-08-16,254.8,256.1,251.05,254.6,26887
IRCTC,2024-08-16,914.9,925.9,911.3,924.75,908032
INTENTECH,2024-08-16,142,150,139.6,141.21,52733
LIBERTSHOE,2024-08-16,510,510,490.2,505.05,30886
NIRAJ,2024-08-16,43.59,43.99,42.15,42.67,83792
NTPC,2024-08-16,398.05,400.95,393.3,398.05,13844122
SAH,2024-08-16,74.55,78,74,75.32,64590
TARC,2024-08-16,212.33,222.88,212.32,222.57,989423
BYKE,2024-08-16,72.63,74.07,72.63,74.07,52921
VALIANTORG,2024-08-16,401,401,388.65,389.7,33435
VARDMNPOLY,2024-08-16,9.9,10,9.22,9.27,285963
AJMERA,2024-08-16,680.9,706,680.9,699.75,19005
GANECOS,2024-08-16,1605,1795.05,1605,1773.85,262837
HISARMETAL,2024-08-16,181.8,193.4,181.8,182.83,13859
NATHBIOGEN,2024-08-16,220.71,220.71,211.15,217.75,26669
ORCHPHARMA,2024-08-16,1389.25,1419.95,1385,1398.65,62254
SHRIRAMPPS,2024-08-16,102,102.75,98.4,98.76,1354718
TRIVENI,2024-08-16,409.5,418.5,408.55,415.25,540789
INDOWIND,2024-08-16,27.22,27.79,26,27.08,238257
KEYFINSERV,2024-08-16,258,263.7,247.05,263.7,35061
KHAITANLTD,2024-08-16,104.98,104.98,104.5,104.98,257741
LAURUSLABS,2024-08-16,430,433.25,426.95,429.5,3156656
